route_id,trip_id,service_id,start_time,scheduled_travel_time_min
1,1_00_02,1,00:02:00,63.900000000000006
1,1_19_37,1,19:37:00,63.90000000000009
1,1_20_14,1,20:14:00,63.90000000000009
1,1_20_51,1,20:51:00,63.90000000000009
1,1_21_02,1,21:02:00,63.90000000000009
1,1_21_28,1,21:28:00,63.90000000000009
1,1_21_40,1,21:40:00,63.90000000000009
1,1_22_04,1,22:04:00,63.90000000000009
1,1_22_05,1,22:05:00,63.90000000000009
1,1_22_28,1,22:28:00,63.90000000000009
1,1_22_42,1,22:42:00,63.90000000000009
1,1_22_52,1,22:52:00,63.90000000000009
1,1_23_16,1,23:16:00,63.90000000000009
1,1_23_38,1,23:38:00,63.90000000000009
10,10_08_33,1,08:33:00,80.33333333333337
10,10_08_47,1,08:47:00,80.33333333333337
10,10_09_43,1,09:43:00,80.33333333333337
10,10_10_39,1,10:39:00,80.33333333333337
10,10_11_07,1,11:07:00,80.33333333333337
10,10_11_53,1,11:53:00,80.33333333333337
10,10_12_49,1,12:49:00,80.33333333333337
10,10_13_45,1,13:45:00,80.33333333333337
10,10_15_37,1,15:37:00,80.33333333333337
10,10_16_33,1,16:33:00,80.33333333333326
10,10_16_47,1,16:47:00,80.33333333333326
10,10_17_43,1,17:43:00,80.33333333333326
10,10_18_11,1,18:11:00,80.33333333333326
10,10_18_39,1,18:39:00,80.33333333333326
10,10_19_07,1,19:07:00,80.33333333333326
10,10_19_53,1,19:53:00,80.33333333333326
10,10_20_49,1,20:49:00,80.33333333333326
10,10_21_45,1,21:45:00,80.33333333333326
1000,1000_08_10,1,08:10:00,128.41666666666663
1000,1000_09_14,1,09:14:00,128.41666666666663
1000,1000_10_18,1,10:18:00,128.41666666666663
1000,1000_11_22,1,11:22:00,128.41666666666663
1000,1000_12_26,1,12:26:00,128.41666666666663
1000,1000_13_30,1,13:30:00,128.41666666666663
1000,1000_16_10,1,16:10:00,128.41666666666674
1000,1000_17_14,1,17:14:00,128.41666666666674
1000,1000_18_18,1,18:18:00,128.41666666666674
1000,1000_19_22,1,19:22:00,128.41666666666674
1000,1000_20_26,1,20:26:00,128.41666666666674
1000,1000_21_46,1,21:46:00,128.41666666666674
10001,10001_08_10,1,08:10:00,140.2833333333333
10001,10001_08_30,1,08:30:00,140.2833333333333
10001,10001_08_50,1,08:50:00,140.2833333333333
10001,10001_09_10,1,09:10:00,140.2833333333333
10001,10001_09_30,1,09:30:00,140.2833333333333
10001,10001_09_50,1,09:50:00,140.2833333333333
10001,10001_10_10,1,10:10:00,140.2833333333333
10001,10001_10_30,1,10:30:00,140.2833333333333
10001,10001_10_50,1,10:50:00,140.2833333333333
10001,10001_11_10,1,11:10:00,140.2833333333333
10001,10001_11_30,1,11:30:00,140.2833333333333
10001,10001_11_50,1,11:50:00,140.2833333333333
10001,10001_12_10,1,12:10:00,140.2833333333333
10001,10001_12_30,1,12:30:00,140.2833333333333
10001,10001_12_50,1,12:50:00,140.2833333333333
10001,10001_15_50,1,15:50:00,140.2833333333333
10001,10001_16_10,1,16:10:00,140.2833333333333
10001,10001_16_30,1,16:30:00,140.2833333333333
10001,10001_16_50,1,16:50:00,140.2833333333333
10001,10001_17_10,1,17:10:00,140.2833333333333
10001,10001_17_30,1,17:30:00,140.2833333333333
10001,10001_17_50,1,17:50:00,140.2833333333333
10001,10001_18_10,1,18:10:00,140.2833333333333
10001,10001_18_30,1,18:30:00,140.2833333333333
10001,10001_18_50,1,18:50:00,140.2833333333333
10001,10001_19_10,1,19:10:00,140.2833333333333
10001,10001_19_30,1,19:30:00,140.2833333333333
10001,10001_19_50,1,19:50:00,140.2833333333333
10001,10001_20_30,1,20:30:00,140.2833333333333
10001,10001_20_40,1,20:40:00,140.2833333333333
10004,10004_06_02,1,06:02:00,78.10000000000002
10004,10004_06_32,1,06:32:00,78.10000000000002
10004,10004_07_02,1,07:02:00,78.10000000000002
10004,10004_07_32,1,07:32:00,78.10000000000002
10004,10004_08_02,1,08:02:00,78.10000000000002
10004,10004_08_17,1,08:17:00,78.10000000000002
10004,10004_08_32,1,08:32:00,78.10000000000002
10004,10004_09_02,1,09:02:00,78.10000000000002
10004,10004_09_32,1,09:32:00,78.10000000000002
10004,10004_10_02,1,10:02:00,78.10000000000002
10004,10004_10_32,1,10:32:00,78.10000000000002
10004,10004_11_02,1,11:02:00,78.10000000000002
10004,10004_11_32,1,11:32:00,78.10000000000002
10004,10004_11_47,1,11:47:00,78.10000000000002
10004,10004_12_02,1,12:02:00,78.10000000000002
10004,10004_12_32,1,12:32:00,78.10000000000002
10004,10004_13_37,1,13:37:00,78.10000000000002
10004,10004_14_07,1,14:07:00,78.10000000000002
10004,10004_14_37,1,14:37:00,78.10000000000002
10004,10004_15_07,1,15:07:00,78.10000000000002
10004,10004_15_37,1,15:37:00,78.10000000000002
10004,10004_16_07,1,16:07:00,78.09999999999991
10004,10004_16_37,1,16:37:00,78.09999999999991
10004,10004_17_07,1,17:07:00,78.09999999999991
10004,10004_17_37,1,17:37:00,78.09999999999991
10004,10004_18_07,1,18:07:00,78.09999999999991
10004,10004_18_37,1,18:37:00,78.09999999999991
10004,10004_19_07,1,19:07:00,78.09999999999991
10004,10004_19_37,1,19:37:00,78.09999999999991
10004,10004_20_07,1,20:07:00,78.09999999999991
10006,10006_05_15,1,05:15:00,95.16666666666669
10006,10006_05_45,1,05:45:00,95.16666666666669
10006,10006_06_15,1,06:15:00,95.16666666666669
10006,10006_06_45,1,06:45:00,95.16666666666669
10006,10006_07_15,1,07:15:00,95.16666666666663
10006,10006_07_45,1,07:45:00,95.16666666666663
10006,10006_08_15,1,08:15:00,95.16666666666663
10006,10006_08_45,1,08:45:00,95.16666666666663
10006,10006_09_15,1,09:15:00,95.16666666666663
10006,10006_09_45,1,09:45:00,95.16666666666663
10006,10006_10_15,1,10:15:00,95.16666666666663
10006,10006_10_45,1,10:45:00,95.16666666666663
10006,10006_11_15,1,11:15:00,95.16666666666663
10006,10006_11_45,1,11:45:00,95.16666666666663
10006,10006_13_15,1,13:15:00,95.16666666666663
10006,10006_13_45,1,13:45:00,95.16666666666663
10006,10006_14_15,1,14:15:00,95.16666666666663
10006,10006_14_45,1,14:45:00,95.16666666666663
10006,10006_15_15,1,15:15:00,95.16666666666663
10006,10006_15_45,1,15:45:00,95.16666666666674
10006,10006_16_15,1,16:15:00,95.16666666666674
10006,10006_16_45,1,16:45:00,95.16666666666674
10006,10006_17_15,1,17:15:00,95.16666666666674
10006,10006_17_45,1,17:45:00,95.16666666666674
10006,10006_18_15,1,18:15:00,95.16666666666674
10006,10006_18_45,1,18:45:00,95.16666666666674
10006,10006_19_15,1,19:15:00,95.16666666666674
10006,10006_19_45,1,19:45:00,95.16666666666674
10007,10007_05_30,1,05:30:00,82.39999999999998
10007,10007_05_50,1,05:50:00,82.39999999999998
10007,10007_05_58,1,05:58:00,82.39999999999998
10007,10007_06_26,1,06:26:00,82.39999999999998
10007,10007_06_50,1,06:50:00,82.39999999999998
10007,10007_06_54,1,06:54:00,82.39999999999998
10007,10007_07_22,1,07:22:00,82.39999999999998
10007,10007_07_35,1,07:35:00,82.39999999999998
10007,10007_07_50,1,07:50:00,82.39999999999998
10007,10007_08_05,1,08:05:00,82.39999999999998
10007,10007_08_18,1,08:18:00,82.39999999999998
10007,10007_08_46,1,08:46:00,82.39999999999998
10007,10007_09_05,1,09:05:00,82.39999999999998
10007,10007_09_14,1,09:14:00,82.39999999999998
10007,10007_09_42,1,09:42:00,82.39999999999998
10007,10007_09_50,1,09:50:00,82.39999999999998
10007,10007_10_35,1,10:35:00,82.39999999999998
10007,10007_10_50,1,10:50:00,82.39999999999998
10007,10007_11_03,1,11:03:00,82.39999999999998
10007,10007_11_31,1,11:31:00,82.39999999999998
10007,10007_11_50,1,11:50:00,82.39999999999998
10007,10007_11_59,1,11:59:00,82.39999999999998
10007,10007_12_27,1,12:27:00,82.39999999999998
10007,10007_12_35,1,12:35:00,82.39999999999998
10007,10007_13_23,1,13:23:00,82.39999999999998
10007,10007_13_33,1,13:33:00,82.39999999999998
10007,10007_13_51,1,13:51:00,82.39999999999998
10007,10007_14_19,1,14:19:00,82.39999999999998
10007,10007_14_33,1,14:33:00,82.39999999999998
10007,10007_14_47,1,14:47:00,82.39999999999998
10007,10007_15_08,1,15:08:00,82.39999999999998
10007,10007_15_15,1,15:15:00,82.39999999999998
10007,10007_15_43,1,15:43:00,82.40000000000009
10007,10007_15_55,1,15:55:00,82.40000000000009
10007,10007_16_11,1,16:11:00,82.40000000000009
10007,10007_16_39,1,16:39:00,82.40000000000009
10007,10007_16_55,1,16:55:00,82.40000000000009
10007,10007_17_07,1,17:07:00,82.40000000000009
10007,10007_17_30,1,17:30:00,82.40000000000009
10007,10007_17_35,1,17:35:00,82.40000000000009
10007,10007_18_28,1,18:28:00,82.40000000000009
10007,10007_18_40,1,18:40:00,82.40000000000009
10007,10007_18_56,1,18:56:00,82.40000000000009
10007,10007_19_24,1,19:24:00,82.40000000000009
10007,10007_19_40,1,19:40:00,82.40000000000009
10007,10007_19_52,1,19:52:00,82.40000000000009
10007,10007_20_15,1,20:15:00,82.40000000000009
10007,10007_20_20,1,20:20:00,82.40000000000009
10011,10011_00_32,1,00:32:00,100.55000000000001
10011,10011_01_02,1,01:02:00,100.55000000000001
10011,10011_14_02,1,14:02:00,100.54999999999995
10011,10011_14_32,1,14:32:00,100.54999999999995
10011,10011_16_02,1,16:02:00,100.54999999999995
10011,10011_16_32,1,16:32:00,100.54999999999995
10011,10011_22_32,1,22:32:00,100.54999999999995
10011,10011_23_02,1,23:02:00,100.54999999999995
10014,10014_07_16,1,07:16:00,10.96666666666664
10014,10014_07_25,1,07:25:00,10.96666666666664
10014,10014_07_34,1,07:34:00,10.96666666666664
10014,10014_07_43,1,07:43:00,10.96666666666664
10014,10014_07_52,1,07:52:00,10.96666666666664
10014,10014_08_01,1,08:01:00,10.96666666666664
10014,10014_08_10,1,08:10:00,10.96666666666664
10014,10014_08_19,1,08:19:00,10.96666666666664
10014,10014_08_28,1,08:28:00,10.966666666666697
10014,10014_08_37,1,08:37:00,10.966666666666697
10014,10014_08_46,1,08:46:00,10.966666666666697
10014,10014_08_55,1,08:55:00,10.966666666666697
10014,10014_09_04,1,09:04:00,10.966666666666697
10014,10014_09_13,1,09:13:00,10.966666666666697
10014,10014_09_22,1,09:22:00,10.966666666666697
10014,10014_09_26,1,09:26:00,10.966666666666697
10014,10014_09_31,1,09:31:00,10.966666666666697
10014,10014_09_40,1,09:40:00,10.966666666666697
10014,10014_09_44,1,09:44:00,10.966666666666697
10014,10014_09_58,1,09:58:00,10.966666666666697
10014,10014_10_07,1,10:07:00,10.966666666666697
10014,10014_10_16,1,10:16:00,10.966666666666697
10014,10014_10_20,1,10:20:00,10.966666666666697
10014,10014_10_25,1,10:25:00,10.966666666666697
10014,10014_10_34,1,10:34:00,10.966666666666697
10014,10014_10_38,1,10:38:00,10.966666666666697
10014,10014_10_43,1,10:43:00,10.966666666666697
10014,10014_10_52,1,10:52:00,10.966666666666697
10014,10014_10_56,1,10:56:00,10.966666666666697
10014,10014_11_01,1,11:01:00,10.966666666666697
10014,10014_11_10,1,11:10:00,10.966666666666697
10014,10014_11_19,1,11:19:00,10.966666666666697
10014,10014_11_22,1,11:22:00,10.966666666666697
10014,10014_11_28,1,11:28:00,10.966666666666697
10014,10014_11_37,1,11:37:00,10.966666666666697
10014,10014_12_57,1,12:57:00,10.966666666666697
10014,10014_13_06,1,13:06:00,10.966666666666697
10014,10014_13_24,1,13:24:00,10.966666666666697
10014,10014_13_33,1,13:33:00,10.966666666666697
10014,10014_13_42,1,13:42:00,10.966666666666697
10014,10014_14_00,1,14:00:00,10.966666666666697
10014,10014_14_09,1,14:09:00,10.966666666666697
10014,10014_14_18,1,14:18:00,10.966666666666697
10014,10014_14_27,1,14:27:00,10.966666666666697
10014,10014_14_36,1,14:36:00,10.966666666666697
10014,10014_14_45,1,14:45:00,10.966666666666697
10014,10014_14_54,1,14:54:00,10.966666666666697
10014,10014_15_03,1,15:03:00,10.966666666666697
10014,10014_15_07,1,15:07:00,10.966666666666697
10014,10014_15_12,1,15:12:00,10.966666666666697
10014,10014_15_21,1,15:21:00,10.966666666666697
10014,10014_15_25,1,15:25:00,10.966666666666697
10014,10014_15_30,1,15:30:00,10.966666666666697
10014,10014_15_39,1,15:39:00,10.966666666666697
10014,10014_15_43,1,15:43:00,10.966666666666697
10014,10014_15_48,1,15:48:00,10.966666666666697
10014,10014_15_57,1,15:57:00,10.966666666666697
10014,10014_16_01,1,16:01:00,10.966666666666697
10014,10014_16_06,1,16:06:00,10.966666666666697
10014,10014_16_15,1,16:15:00,10.966666666666697
10014,10014_16_19,1,16:19:00,10.966666666666697
10014,10014_16_24,1,16:24:00,10.966666666666697
10014,10014_16_33,1,16:33:00,10.966666666666697
10014,10014_16_37,1,16:37:00,10.966666666666697
10014,10014_16_42,1,16:42:00,10.966666666666697
10014,10014_16_51,1,16:51:00,10.966666666666697
10014,10014_17_00,1,17:00:00,10.966666666666697
10014,10014_17_09,1,17:09:00,10.966666666666697
10014,10014_17_18,1,17:18:00,10.966666666666697
10014,10014_17_27,1,17:27:00,10.966666666666697
10014,10014_17_36,1,17:36:00,10.966666666666697
10014,10014_17_54,1,17:54:00,10.966666666666697
10014,10014_18_03,1,18:03:00,10.966666666666697
10014,10014_18_12,1,18:12:00,10.966666666666697
10014,10014_18_21,1,18:21:00,10.966666666666697
10014,10014_18_30,1,18:30:00,10.966666666666697
10014,10014_18_39,1,18:39:00,10.966666666666697
10014,10014_18_48,1,18:48:00,10.966666666666697
10014,10014_18_57,1,18:57:00,10.966666666666697
10014,10014_19_06,1,19:06:00,10.966666666666697
10014,10014_19_15,1,19:15:00,10.966666666666697
10014,10014_19_24,1,19:24:00,10.966666666666697
10014,10014_19_33,1,19:33:00,10.966666666666697
10014,10014_19_37,1,19:37:00,10.966666666666697
10014,10014_19_42,1,19:42:00,10.966666666666697
10014,10014_19_51,1,19:51:00,10.966666666666697
10014,10014_19_55,1,19:55:00,10.966666666666697
10014,10014_20_00,1,20:00:00,10.966666666666697
10014,10014_20_09,1,20:09:00,10.966666666666697
10014,10014_20_13,1,20:13:00,10.966666666666697
10014,10014_20_18,1,20:18:00,10.966666666666697
10014,10014_20_27,1,20:27:00,10.966666666666697
10014,10014_20_31,1,20:31:00,10.966666666666697
10014,10014_20_36,1,20:36:00,10.966666666666697
10014,10014_20_45,1,20:45:00,10.966666666666697
10014,10014_20_49,1,20:49:00,10.966666666666697
10014,10014_20_54,1,20:54:00,10.966666666666697
10014,10014_21_03,1,21:03:00,10.966666666666697
10014,10014_21_07,1,21:07:00,10.966666666666697
10014,10014_21_12,1,21:12:00,10.966666666666697
10014,10014_21_21,1,21:21:00,10.966666666666697
10014,10014_21_30,1,21:30:00,10.966666666666697
10014,10014_21_39,1,21:39:00,10.966666666666697
10014,10014_21_48,1,21:48:00,10.966666666666697
10015,10015_05_22,1,05:22:00,91.38333333333333
10015,10015_05_44,1,05:44:00,91.38333333333333
10015,10015_06_06,1,06:06:00,91.38333333333333
10015,10015_06_28,1,06:28:00,91.38333333333333
10015,10015_06_50,1,06:50:00,91.38333333333333
10015,10015_07_34,1,07:34:00,91.38333333333333
10015,10015_08_18,1,08:18:00,91.38333333333333
10015,10015_08_40,1,08:40:00,91.38333333333333
10015,10015_09_02,1,09:02:00,91.38333333333333
10015,10015_09_24,1,09:24:00,91.38333333333333
10015,10015_09_46,1,09:46:00,91.38333333333333
10015,10015_10_08,1,10:08:00,91.38333333333333
10015,10015_10_30,1,10:30:00,91.38333333333333
10015,10015_11_14,1,11:14:00,91.38333333333333
10015,10015_11_58,1,11:58:00,91.38333333333333
10015,10015_12_20,1,12:20:00,91.38333333333333
10015,10015_13_12,1,13:12:00,91.38333333333333
10015,10015_13_34,1,13:34:00,91.38333333333333
10015,10015_13_59,1,13:59:00,91.38333333333333
10015,10015_14_18,1,14:18:00,91.38333333333333
10015,10015_14_40,1,14:40:00,91.38333333333333
10015,10015_15_24,1,15:24:00,91.38333333333333
10015,10015_16_08,1,16:08:00,91.38333333333344
10015,10015_16_30,1,16:30:00,91.38333333333344
10015,10015_16_52,1,16:52:00,91.38333333333344
10015,10015_17_14,1,17:14:00,91.38333333333344
10015,10015_17_36,1,17:36:00,91.38333333333344
10015,10015_17_58,1,17:58:00,91.38333333333344
10015,10015_18_20,1,18:20:00,91.38333333333344
10015,10015_19_04,1,19:04:00,91.38333333333344
10015,10015_19_48,1,19:48:00,91.38333333333344
10015,10015_20_10,1,20:10:00,91.38333333333344
10016,10016_05_22,1,05:22:00,116.35000000000002
10016,10016_05_44,1,05:44:00,116.35000000000002
10016,10016_06_06,1,06:06:00,116.35000000000002
10016,10016_06_28,1,06:28:00,116.35000000000002
10016,10016_06_50,1,06:50:00,116.35000000000002
10016,10016_07_34,1,07:34:00,116.35000000000002
10016,10016_08_18,1,08:18:00,116.35000000000002
10016,10016_08_40,1,08:40:00,116.35000000000002
10016,10016_09_02,1,09:02:00,116.35000000000002
10016,10016_09_24,1,09:24:00,116.35000000000002
10016,10016_09_46,1,09:46:00,116.35000000000002
10016,10016_10_08,1,10:08:00,116.35000000000002
10016,10016_10_30,1,10:30:00,116.35000000000002
10016,10016_11_14,1,11:14:00,116.35000000000002
10016,10016_11_58,1,11:58:00,116.35000000000002
10016,10016_12_20,1,12:20:00,116.35000000000002
10016,10016_13_12,1,13:12:00,116.35000000000002
10016,10016_13_34,1,13:34:00,116.35000000000002
10016,10016_13_59,1,13:59:00,116.35000000000002
10016,10016_14_18,1,14:18:00,116.35000000000002
10016,10016_14_40,1,14:40:00,116.35000000000002
10016,10016_15_24,1,15:24:00,116.34999999999991
10016,10016_16_08,1,16:08:00,116.34999999999991
10016,10016_16_30,1,16:30:00,116.34999999999991
10016,10016_16_52,1,16:52:00,116.34999999999991
10016,10016_17_14,1,17:14:00,116.34999999999991
10016,10016_17_36,1,17:36:00,116.34999999999991
10016,10016_17_58,1,17:58:00,116.34999999999991
10016,10016_18_20,1,18:20:00,116.34999999999991
10016,10016_19_04,1,19:04:00,116.34999999999991
10016,10016_19_48,1,19:48:00,116.34999999999991
10016,10016_20_10,1,20:10:00,116.34999999999991
10017,10017_08_11,1,08:11:00,117.61666666666667
10017,10017_08_55,1,08:55:00,117.61666666666667
10017,10017_09_17,1,09:17:00,117.61666666666667
10017,10017_10_23,1,10:23:00,117.61666666666667
10017,10017_11_07,1,11:07:00,117.61666666666667
10017,10017_11_51,1,11:51:00,117.61666666666667
10017,10017_12_35,1,12:35:00,117.61666666666667
10017,10017_16_37,1,16:37:00,117.61666666666656
10017,10017_17_21,1,17:21:00,117.61666666666656
10017,10017_18_05,1,18:05:00,117.61666666666656
10017,10017_18_27,1,18:27:00,117.61666666666656
10017,10017_19_33,1,19:33:00,117.61666666666656
10017,10017_20_17,1,20:17:00,117.61666666666656
10017,10017_21_01,1,21:01:00,117.61666666666656
10017,10017_21_45,1,21:45:00,117.61666666666656
10018,10018_05_14,1,05:14:00,95.55000000000001
10018,10018_05_51,1,05:51:00,95.55000000000001
10018,10018_06_28,1,06:28:00,95.55000000000001
10018,10018_07_05,1,07:05:00,95.54999999999995
10018,10018_07_42,1,07:42:00,95.54999999999995
10018,10018_08_19,1,08:19:00,95.54999999999995
10018,10018_08_56,1,08:56:00,95.54999999999995
10018,10018_09_33,1,09:33:00,95.54999999999995
10018,10018_10_10,1,10:10:00,95.54999999999995
10018,10018_10_47,1,10:47:00,95.54999999999995
10018,10018_11_24,1,11:24:00,95.54999999999995
10018,10018_12_01,1,12:01:00,95.54999999999995
10018,10018_12_38,1,12:38:00,95.54999999999995
10018,10018_13_15,1,13:15:00,95.54999999999995
10018,10018_13_52,1,13:52:00,95.54999999999995
10018,10018_14_29,1,14:29:00,95.54999999999995
10018,10018_15_06,1,15:06:00,95.54999999999995
10018,10018_15_43,1,15:43:00,95.54999999999995
10018,10018_16_20,1,16:20:00,95.54999999999995
10018,10018_16_57,1,16:57:00,95.54999999999995
10018,10018_17_34,1,17:34:00,95.54999999999995
10018,10018_18_00,1,18:00:00,95.54999999999995
10018,10018_18_11,1,18:11:00,95.54999999999995
10018,10018_18_48,1,18:48:00,95.54999999999995
10018,10018_19_25,1,19:25:00,95.54999999999995
10019,10019_05_58,1,05:58:00,107.11666666666667
10019,10019_06_38,1,06:38:00,107.11666666666667
10019,10019_07_02,1,07:02:00,107.11666666666667
10019,10019_07_34,1,07:34:00,107.11666666666667
10019,10019_08_22,1,08:22:00,107.11666666666667
10019,10019_09_18,1,09:18:00,107.11666666666667
10019,10019_10_06,1,10:06:00,107.11666666666667
10019,10019_10_38,1,10:38:00,107.11666666666667
10019,10019_11_34,1,11:34:00,107.11666666666667
10019,10019_12_22,1,12:22:00,107.11666666666667
10019,10019_14_06,1,14:06:00,107.11666666666667
10019,10019_14_54,1,14:54:00,107.11666666666667
10019,10019_15_26,1,15:26:00,107.11666666666656
10019,10019_15_58,1,15:58:00,107.11666666666656
10019,10019_16_46,1,16:46:00,107.11666666666656
10019,10019_17_42,1,17:42:00,107.11666666666656
10019,10019_18_54,1,18:54:00,107.11666666666656
10019,10019_19_26,1,19:26:00,107.11666666666656
10019,10019_19_58,1,19:58:00,107.11666666666656
10019,10019_20_46,1,20:46:00,107.11666666666656
1002,1002_05_49,1,05:49:00,74.68333333333334
1002,1002_06_47,1,06:47:00,74.68333333333334
1002,1002_07_45,1,07:45:00,74.68333333333328
1002,1002_09_32,1,09:32:00,74.68333333333328
1002,1002_10_54,1,10:54:00,74.68333333333328
1002,1002_11_09,1,11:09:00,74.68333333333328
1002,1002_11_52,1,11:52:00,74.68333333333328
1002,1002_12_07,1,12:07:00,74.68333333333328
1002,1002_12_21,1,12:21:00,74.68333333333328
1002,1002_13_39,1,13:39:00,74.68333333333328
1002,1002_14_37,1,14:37:00,74.68333333333328
1002,1002_15_35,1,15:35:00,74.68333333333328
1002,1002_17_22,1,17:22:00,74.6833333333334
1002,1002_18_20,1,18:20:00,74.6833333333334
1002,1002_18_58,1,18:58:00,74.6833333333334
1002,1002_19_18,1,19:18:00,74.6833333333334
1002,1002_19_40,1,19:40:00,74.6833333333334
1002,1002_20_16,1,20:16:00,74.6833333333334
10021,10021_07_26,1,07:26:00,120.73333333333335
10021,10021_08_24,1,08:24:00,120.73333333333335
10021,10021_08_39,1,08:39:00,120.73333333333335
10021,10021_09_22,1,09:22:00,120.73333333333335
10021,10021_09_37,1,09:37:00,120.73333333333335
10021,10021_10_20,1,10:20:00,120.73333333333335
10021,10021_10_49,1,10:49:00,120.73333333333335
10021,10021_11_47,1,11:47:00,120.73333333333335
10021,10021_12_45,1,12:45:00,120.73333333333335
10021,10021_15_16,1,15:16:00,120.73333333333335
10021,10021_16_14,1,16:14:00,120.73333333333335
10021,10021_16_29,1,16:29:00,120.73333333333335
10021,10021_17_12,1,17:12:00,120.73333333333335
10021,10021_17_32,1,17:32:00,120.73333333333335
10021,10021_18_10,1,18:10:00,120.73333333333335
10021,10021_18_39,1,18:39:00,120.73333333333335
10021,10021_19_37,1,19:37:00,120.73333333333335
10021,10021_20_35,1,20:35:00,120.73333333333335
10023,10023_04_50,1,04:50:00,100.53333333333336
10023,10023_04_56,1,04:56:00,100.53333333333336
10023,10023_05_08,1,05:08:00,100.53333333333336
10023,10023_05_10,1,05:10:00,100.53333333333336
10023,10023_05_14,1,05:14:00,100.53333333333336
10023,10023_05_17,1,05:17:00,100.53333333333336
10023,10023_05_24,1,05:24:00,100.53333333333336
10023,10023_05_38,1,05:38:00,100.53333333333336
10023,10023_05_45,1,05:45:00,100.53333333333336
10023,10023_05_52,1,05:52:00,100.53333333333336
10023,10023_06_02,1,06:02:00,100.53333333333336
10023,10023_06_06,1,06:06:00,100.53333333333336
10023,10023_06_20,1,06:20:00,100.53333333333336
10023,10023_06_26,1,06:26:00,100.53333333333336
10023,10023_06_34,1,06:34:00,100.53333333333336
10023,10023_06_48,1,06:48:00,100.53333333333336
10023,10023_06_50,1,06:50:00,100.53333333333336
10023,10023_07_02,1,07:02:00,100.5333333333333
10023,10023_07_14,1,07:14:00,100.5333333333333
10023,10023_07_16,1,07:16:00,100.5333333333333
10023,10023_07_30,1,07:30:00,100.5333333333333
10023,10023_07_38,1,07:38:00,100.5333333333333
10023,10023_07_44,1,07:44:00,100.5333333333333
10023,10023_07_58,1,07:58:00,100.5333333333333
10023,10023_08_02,1,08:02:00,100.5333333333333
10023,10023_08_32,1,08:32:00,100.5333333333333
10023,10023_12_33,1,12:33:00,100.5333333333333
10023,10023_13_01,1,13:01:00,100.5333333333333
10023,10023_13_08,1,13:08:00,100.5333333333333
10023,10023_13_14,1,13:14:00,100.5333333333333
10023,10023_13_15,1,13:15:00,100.5333333333333
10023,10023_13_18,1,13:18:00,100.5333333333333
10023,10023_13_23,1,13:23:00,100.5333333333333
10023,10023_13_28,1,13:28:00,100.5333333333333
10023,10023_13_29,1,13:29:00,100.5333333333333
10023,10023_13_32,1,13:32:00,100.5333333333333
10023,10023_13_33,1,13:33:00,100.5333333333333
10023,10023_13_35,1,13:35:00,100.5333333333333
10023,10023_13_36,1,13:36:00,100.5333333333333
10023,10023_13_38,1,13:38:00,100.5333333333333
10023,10023_13_42,1,13:42:00,100.5333333333333
10023,10023_13_43,1,13:43:00,100.5333333333333
10023,10023_13_48,1,13:48:00,100.5333333333333
10023,10023_13_53,1,13:53:00,100.5333333333333
10023,10023_13_56,1,13:56:00,100.5333333333333
10023,10023_13_57,1,13:57:00,100.5333333333333
10023,10023_14_03,1,14:03:00,100.5333333333333
10023,10023_14_08,1,14:08:00,100.5333333333333
10023,10023_14_10,1,14:10:00,100.5333333333333
10023,10023_14_11,1,14:11:00,100.5333333333333
10023,10023_14_18,1,14:18:00,100.5333333333333
10023,10023_14_20,1,14:20:00,100.5333333333333
10023,10023_14_23,1,14:23:00,100.5333333333333
10023,10023_14_24,1,14:24:00,100.5333333333333
10023,10023_14_25,1,14:25:00,100.5333333333333
10023,10023_14_28,1,14:28:00,100.5333333333333
10023,10023_14_32,1,14:32:00,100.5333333333333
10023,10023_14_33,1,14:33:00,100.5333333333333
10023,10023_14_38,1,14:38:00,100.5333333333333
10023,10023_14_39,1,14:39:00,100.5333333333333
10023,10023_14_40,1,14:40:00,100.5333333333333
10023,10023_14_44,1,14:44:00,100.5333333333333
10023,10023_14_48,1,14:48:00,100.5333333333333
10023,10023_14_52,1,14:52:00,100.5333333333333
10023,10023_14_53,1,14:53:00,100.5333333333333
10023,10023_15_03,1,15:03:00,100.5333333333333
10023,10023_15_06,1,15:06:00,100.5333333333333
10023,10023_15_07,1,15:07:00,100.5333333333333
10023,10023_15_08,1,15:08:00,100.5333333333333
10023,10023_15_12,1,15:12:00,100.5333333333333
10023,10023_15_17,1,15:17:00,100.5333333333333
10023,10023_15_18,1,15:18:00,100.5333333333333
10023,10023_15_20,1,15:20:00,100.5333333333333
10023,10023_15_23,1,15:23:00,100.5333333333333
10023,10023_15_28,1,15:28:00,100.5333333333333
10023,10023_15_32,1,15:32:00,100.5333333333333
10023,10023_15_33,1,15:33:00,100.5333333333333
10023,10023_15_34,1,15:34:00,100.5333333333333
10023,10023_15_38,1,15:38:00,100.5333333333333
10023,10023_15_44,1,15:44:00,100.5333333333333
10023,10023_15_48,1,15:48:00,100.5333333333333
10023,10023_15_53,1,15:53:00,100.5333333333333
10023,10023_15_56,1,15:56:00,100.5333333333333
10023,10023_16_00,1,16:00:00,100.5333333333333
10023,10023_16_02,1,16:02:00,100.5333333333333
10023,10023_16_03,1,16:03:00,100.5333333333333
10023,10023_16_08,1,16:08:00,100.5333333333333
